tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,source_file,retired,defaulted,winner_unranked,loser_unranked,has_serve_stats
2022-319,Kitzbuhel,Clay,32.0,250,O,2022-07-25,23.0,BD06,3.0,,Roberto Bautista Agut,R,183.0,ESP,34.278,20.0,1600.0,L0BV,,,Jiri Lehecka,R,185.0,CZE,20.709,68.0,710.0,4-6 7-5 7-5,3,QF,175.0,2.0,2.0,116.0,69.0,41.0,27.0,17.0,4.0,9.0,5.0,3.0,106.0,62.0,41.0,20.0,17.0,7.0,13.0,2022.csv,False,False,False,False,True
2022-319,Kitzbuhel,Clay,32.0,250,O,2022-07-25,22.0,M0JZ,,WC,Filip Misolic,R,180.0,AUT,20.961,205.0,257.0,L987,,,Dusan Lajovic,R,183.0,SRB,32.068,80.0,645.0,2-6 7-6(5) 6-3,3,QF,143.0,4.0,6.0,91.0,55.0,39.0,18.0,14.0,6.0,9.0,1.0,1.0,98.0,59.0,38.0,25.0,15.0,7.0,10.0,2022.csv,False,False,False,False,True
2022-319,Kitzbuhel,Clay,32.0,250,O,2022-07-25,21.0,H997,,,Yannick Hanfmann,R,193.0,GER,30.697,140.0,391.0,TB69,,PR,Dominic Thiem,R,185.0,AUT,28.89,199.0,266.0,6-4 3-6 6-4,3,QF,147.0,4.0,2.0,90.0,58.0,42.0,18.0,14.0,9.0,10.0,5.0,3.0,91.0,56.0,40.0,23.0,15.0,5.0,7.0,2022.csv,False,False,False,False,True
2022-319,Kitzbuhel,Clay,32.0,250,O,2022-07-25,20.0,R772,5.0,,Albert Ramos-Vinolas,L,188.0,ESP,34.519,52.0,915.0,V836,,,Juan Pablo Varillas,R,185.0,PER,26.801,109.0,520.0,6-3 6-4,3,R16,94.0,4.0,0.0,59.0,37.0,29.0,14.0,10.0,3.0,3.0,4.0,3.0,63.0,33.0,22.0,16.0,9.0,7.0,9.0,2022.csv,False,False,False,False,True
2022-319,Kitzbuhel,Clay,32.0,250,O,2022-07-25,19.0,MO44,7.0,,Pedro Martinez,R,185.0,ESP,25.246,49.0,965.0,CE77,,,Federico Coria,R,180.0,ARG,30.376,73.0,660.0,6-4 6-3,3,R16,85.0,1.0,2.0,45.0,29.0,16.0,10.0,9.0,0.0,3.0,6.0,5.0,58.0,34.0,19.0,10.0,10.0,6.0,12.0,2022.csv,False,False,False,False,True
2022-319,Kitzbuhel,Clay,32.0,250,O,2022-07-25,18.0,BD06,3.0,,Roberto Bautista Agut,R,183.0,ESP,34.278,20.0,1600.0,R09X,,WC,Jurij Rodionov,L,191.0,AUT,23.192,145.0,378.0,6-1 6-4,3,R16,79.0,6.0,2.0,49.0,29.0,22.0,17.0,9.0,1.0,1.0,3.0,3.0,57.0,30.0,20.0,12.0,8.0,7.0,10.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,7.0,GE33,,,Daniel Elahi Galan,R,191.0,COL,26.1,99.0,539.0,F510,7.0,,Fabio Fognini,R,178.0,ITA,35.17,54.0,834.0,6-3 5-7 6-3,3,R32,163.0,2.0,2.0,112.0,65.0,41.0,23.0,15.0,11.0,16.0,4.0,9.0,100.0,55.0,29.0,22.0,15.0,7.0,14.0,2022.csv,False,False,False,False,True
2022-319,Kitzbuhel,Clay,32.0,250,O,2022-07-25,25.0,M0JZ,,WC,Filip Misolic,R,180.0,AUT,20.961,205.0,257.0,H997,,,Yannick Hanfmann,R,193.0,GER,30.697,140.0,391.0,6-2 2-6 7-6(4),3,SF,145.0,2.0,3.0,94.0,51.0,32.0,22.0,14.0,6.0,11.0,5.0,0.0,95.0,65.0,43.0,13.0,14.0,2.0,7.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,8.0,Z0A1,,Q,Giulio Zeppieri,L,183.0,ITA,20.63,168.0,318.0,CG04,,,Pedro Cachin,R,185.0,ARG,27.285,90.0,606.0,3-6 6-1 6-4,3,R32,114.0,5.0,1.0,68.0,50.0,42.0,9.0,13.0,1.0,2.0,11.0,6.0,80.0,44.0,35.0,17.0,13.0,5.0,8.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,22.0,AA27,,Q,Franco Agamenone,R,191.0,ITA,29.276,136.0,398.0,CF01,,Q,Marco Cecchinato,R,185.0,ITA,29.815,151.0,362.0,6-2 6-1,3,QF,77.0,1.0,1.0,40.0,29.0,23.0,8.0,7.0,2.0,2.0,0.0,4.0,55.0,30.0,16.0,9.0,8.0,8.0,13.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,10.0,MW02,,Q,Corentin Moutet,L,180.0,FRA,23.266,116.0,487.0,AE14,6.0,,Daniel Altmaier,R,188.0,GER,23.866,65.0,729.0,6-4 6-2,3,R32,105.0,0.0,3.0,65.0,46.0,30.0,6.0,9.0,6.0,9.0,4.0,4.0,62.0,33.0,19.0,9.0,9.0,7.0,13.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,27.0,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,20.939,10.0,3185.0,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,19.222,5.0,4895.0,6-7(5) 6-1 6-1,3,F,145.0,6.0,4.0,92.0,53.0,41.0,24.0,13.0,9.0,9.0,2.0,3.0,75.0,50.0,31.0,14.0,13.0,4.0,9.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,26.0,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,19.222,5.0,4895.0,Z0A1,,Q,Giulio Zeppieri,L,183.0,ITA,20.63,168.0,318.0,7-5 4-6 6-3,3,SF,175.0,3.0,5.0,104.0,61.0,41.0,22.0,15.0,9.0,13.0,10.0,2.0,118.0,71.0,44.0,19.0,16.0,9.0,15.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,25.0,S0AG,2.0,,Jannik Sinner,R,191.0,ITA,20.939,10.0,3185.0,AA27,,Q,Franco Agamenone,R,191.0,ITA,29.276,136.0,398.0,6-1 6-3,3,SF,86.0,0.0,1.0,43.0,27.0,21.0,9.0,8.0,2.0,3.0,0.0,4.0,61.0,37.0,22.0,7.0,8.0,4.0,9.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,24.0,A0E2,1.0,,Carlos Alcaraz,R,183.0,ESP,19.222,5.0,4895.0,BF23,,,Facundo Bagnis,L,183.0,ARG,32.405,120.0,444.0,6-0 6-4,3,QF,84.0,2.0,3.0,52.0,32.0,26.0,9.0,8.0,1.0,1.0,2.0,1.0,56.0,36.0,21.0,6.0,8.0,6.0,10.0,2022.csv,False,False,False,False,True
2022-439,Umag,Clay,32.0,250,O,2022-07-25,23.0,Z0A1,,Q,Giulio Zeppieri,L,183.0,ITA,20.63,168.0,318.0,Z419,,,Bernabe Zapata Miralles,R,183.0,ESP,25.53,82.0,629.0,7-5 6-4,3,QF,101.0,6.0,0.0,71.0,41.0,30.0,18.0,11.0,5.0,6.0,5.0,1.0,73.0,48.0,32.0,13.0,11.0,6.0,9.0,2022.csv,False,False,False,False,True
2022-319,Kitzbuhel,Clay,32.0,250,O,2022-07-25,16.0,M0JZ,,WC,Filip Misolic,R,180.0,AUT,20.961,205.0,257.0,A596,,,Pablo Andujar,R,180.0,ESP,36.501,98.0,546.0,6-4 6-0,3,R16,97.0,3.0,2.0,71.0,41.0,28.0,13.0,8.0,9.0,11.0,0.0,14.0,62.0,40.0,23.0,4.0,8.0,8.0,14.0,2022.csv,False,False,False,False,True
